url,year,title,author,date,file_path
https://www.federalreserve.gov/newsevents/speech/files/jefferson20230224a.pdf,2023,"Discussion of the Paper ""Managing Disinflations""  by Stephen G. Cecchetti, Michael E. Feroli, Peter Hooper,  Frederic S. Mishkin, and Kermit L. Schoenholtz",Governor Philip N. Jefferson,2023-02-24,2023\Discussion of the Paper Managing Disinflations  by_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/jefferson20230227a.pdf,2023,Recent Inflation and the Dual Mandate,Governor Philip N. Jefferson,2023-02-27,2023\Recent Inflation and the Dual Mandate_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230302a.pdf,2023,February’s Hot Data Releases,Governor Christopher J. Waller,2023-03-02,2023\February’s Hot Data Releases_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230303a.pdf,2023,Panel on “Design Issues for Central Bank Facilities in the Future”,Governor Michelle W. Bowman,2023-03-03,2023\Panel on “Design Issues for Central Bank Facilitie_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/barr20230309a.pdf,2023,Supporting Innovation with Guardrails: The Federal Reserve’s Approach to Supervision and Regulation of Banks’ Crypto-related Activities,Vice Chair for Supervision Michael S. Barr,2023-03-09,2023\Supporting Innovation with Guardrails The Federal _2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230314a.pdf,2023,The Innovation Imperative: Modernizing Traditional Banking,Governor Michelle W. Bowman,2023-03-14,2023\The Innovation Imperative Modernizing Traditional _2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/jefferson20230327a.pdf,2023,Implementation and Transmission of Monetary Policy,Governor Philip N. Jefferson,2023-03-27,2023\Implementation and Transmission of Monetary Policy_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230331a.pdf,2023,The Unstable Phillips Curve,Governor Christopher J. Waller,2023-03-31,2023\The Unstable Phillips Curve_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/cook20230331a.pdf,2023,The U.S. Economic Outlook and Monetary Policy,Governor Lisa D. Cook,2023-03-31,2023\The U.S. Economic Outlook and Monetary Policy_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230414a.pdf,2023,The Consequences of Fewer Banks in the U.S. Banking System,Governor Michelle W. Bowman,2023-04-14,2023\The Consequences of Fewer Banks in the U.S. Bankin_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230414a.pdf,2023,Financial Stabilization and Macroeconomic Stabilization:  Two Tools for Two Problems,Governor Christopher J. Waller,2023-04-14,2023\Financial Stabilization and Macroeconomic Stabiliz_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230418a.pdf,2023,Considerations for a Central Bank Digital Currency,Governor Michelle W. Bowman,2023-04-18,2023\Considerations for a Central Bank Digital Currency_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230420a.pdf,2023,Innovation and the Future of Finance,Governor Christopher J. Waller,2023-04-20,2023\Innovation and the Future of Finance_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/cook20230421a.pdf,2023,Important Questions for Economic Research,Governor Lisa D. Cook,2023-04-21,2023\Important Questions for Economic Research_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230511a.pdf,2023,Climate Change and Financial Stability,Governor Christopher J. Waller,2023-05-11,2023\Climate Change and Financial Stability_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/jefferson20230512a.pdf,2023,On the Assessment of Current Monetary Policy,Governor Philip N. Jefferson,2023-05-12,2023\On the Assessment of Current Monetary Policy_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230512a.pdf,2023,"The Evolving Nature of Banking, Bank Culture, and Bank Runs",Governor Michelle W. Bowman,2023-05-12,"2023\The Evolving Nature of Banking, Bank Culture, and _2023.pdf"
https://www.federalreserve.gov/newsevents/speech/files/cook20230515a.pdf,2023,Commencement Address,Governor Lisa D. Cook,2023-05-15,2023\Commencement Address_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/jefferson20230518a.pdf,2023,The U.S. Economic Outlook and Considerations for Monetary Policy,Governor Philip N. Jefferson,2023-05-18,2023\The U.S. Economic Outlook and Considerations for M_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230519a.pdf,2023,Considerations for Revisions to the Bank Regulatory Framework,Governor Michelle W. Bowman,2023-05-19,2023\Considerations for Revisions to the Bank Regulator_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230524a.pdf,2023,"Hike, Skip, or Pause?",Governor Christopher J. Waller,2023-05-24,"2023\Hike, Skip, or Pause_2023.pdf"
https://www.federalreserve.gov/newsevents/speech/files/jefferson20230531a.pdf,2023,Financial Stability and the U.S. Economy,Governor Philip N. Jefferson,2023-05-31,2023\Financial Stability and the U.S. Economy_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230616a.pdf,2023,Financial Stability and Macroeconomic Policy,Governor Christopher J. Waller,2023-06-16,2023\Financial Stability and Macroeconomic Policy_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230625a.pdf,2023,Responsive and Responsible Bank Regulation and Supervision,Governor Michelle W. Bowman,2023-06-25,2023\Responsive and Responsible Bank Regulation and Sup_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/powell20230629a.pdf,2023,Financial Stability and Economic Developments,Chair Jerome H. Powell,2023-06-29,2023\Financial Stability and Economic Developments_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/barr20230710a.pdf,2023,Holistic Capital Review,Vice Chair for Supervision Michael S. Barr,2023-07-10,2023\Holistic Capital Review_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20230713a.pdf,2023,Big Shocks Travel Fast: Why Policy Lags May Be Shorter Than You Think,Governor Christopher J. Waller,2023-07-13,2023\Big Shocks Travel Fast Why Policy Lags May Be Shor_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/barr20230718a.pdf,2023,Furthering the Vision of the Fair Housing Act,Vice Chair for Supervision Michael S. Barr,2023-07-18,2023\Furthering the Vision of the Fair Housing Act_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/powell20230825a.pdf,2023,Inflation:  Progress and the Path Ahead,Chair Jerome H. Powell,2023-08-25,2023\Inflation  Progress and the Path Ahead_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/barr20230908a.pdf,2023,The Federal Reserve’s Role in Supporting Responsible Innovation,Vice Chair for Supervision Michael S. Barr,2023-09-08,2023\The Federal Reserve’s Role in Supporting Responsib_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20230922a.pdf,2023,Brief Remarks on the Economy and Monetary Policy,Governor Michelle W. Bowman,2023-09-22,2023\Brief Remarks on the Economy and Monetary Policy_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/cook20230922a.pdf,2023,"Generative AI, Productivity, the Labor Market, and Choice Behavior",Governor Lisa D. Cook,2023-09-22,"2023\Generative AI, Productivity, the Labor Market, and_2023.pdf"
https://www.federalreserve.gov/newsevents/speech/files/bowman20230927a.pdf,2023,Panel Remarks,Governor Michelle W. Bowman,2023-09-27,2023\Panel Remarks_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20231002a.pdf,2023,Brief Remarks on the Economy and Bank Regulation,Governor Michelle W. Bowman,2023-10-02,2023\Brief Remarks on the Economy and Bank Regulation_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20231004a.pdf,2023,"The Role of Research, Data, and Analysis in Banking Reforms",Governor Michelle W. Bowman,2023-10-04,"2023\The Role of Research, Data, and Analysis in Bankin_2023.pdf"
https://www.federalreserve.gov/newsevents/speech/files/bowman20231007a.pdf,2023,Brief Remarks on the Economy and Insights from Past Bank Regulatory Reform Efforts,Governor Michelle W. Bowman,2023-10-07,2023\Brief Remarks on the Economy and Insights from Pas_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/jefferson20231009a.pdf,2023,U.S. Economic Outlook and Monetary Policy Transmission,Vice Chair Philip N. Jefferson,2023-10-09,2023\U.S. Economic Outlook and Monetary Policy Transmis_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/barr20231009a.pdf,2023,Capital Supports Lending,Vice Chair for Supervision Michael S. Barr,2023-10-09,2023\Capital Supports Lending_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20231010a.pdf,2023,Monetary Policy Analysis and the Development of Federal Reserve Policymaking,Governor Christopher J. Waller,2023-10-10,2023\Monetary Policy Analysis and the Development of Fe_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20231011a.pdf,2023,Financial Stability in Uncertain Times,Governor Michelle W. Bowman,2023-10-11,2023\Financial Stability in Uncertain Times_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/bowman20231017a.pdf,2023,Responsible Innovation in Money and Payments,Governor Michelle W. Bowman,2023-10-17,2023\Responsible Innovation in Money and Payments_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/cook20231018a.pdf,2023,The Evolution of the Federal Reserve’s Employment Mandate,Governor Lisa D. Cook,2023-10-18,2023\The Evolution of the Federal Reserve’s Employment _2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20231018a.pdf,2023,Something’s Got to Give,Governor Christopher J. Waller,2023-10-18,2023\Something’s Got to Give_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/barr20231019a.pdf,2023,Multiple Scenarios in Stress Testing,Vice Chair for Supervision Michael S. Barr,2023-10-19,2023\Multiple Scenarios in Stress Testing_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/waller20231026a.pdf,2023,Welcome Remarks,Governor Christopher J. Waller,2023-10-26,2023\Welcome Remarks_2023.pdf
https://www.federalreserve.gov/newsevents/speech/files/cook20231106a.pdf,2023,Financial Stability: Resilience and Challenges,Governor Lisa D. Cook,2023-11-06,2023\Financial Stability Resilience and Challenges_2023.pdf
